user_id,edad,sexo,estado,ciudad,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico,num_no_procesadas,saldo,num_transacciones,categoria,categoria_salud,cluster_dominante,cluster_label_dominante,num_clusters_distintos,seg_0,seg_1,seg_2,seg_3,seg_4,seg_5,seg_6,seg_7,seg_8,seg_9,seg_10,seg_11,seg_12,seg_13,seg_14,cubierto_por_trigger,n_triggers_aplicables,next_best_action,next_best_action_label,next_best_action_message,next_best_action_tipo
USR-04544,20,M,Veracruz,Córdoba,Preparatoria,Empleado,29000,1071,False,True,App,774,3,app_ios,7.0,False,False,es_MX,False,3,False,1.0,-104377.96,91,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-04545,36,H,Guanajuato,León,Preparatoria,Empleado,17000,1810,True,True,App,630,2,app_ios,8.0,False,False,es_MX,True,2,False,0.0,-24507.14,39,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04546,35,M,Coahuila,Saltillo,Preparatoria,Empresario,16000,1399,False,False,App,571,18,app_huawei,3.0,False,False,es_MX,False,2,False,1.0,33928.26,30,Solo Débito,Sin Información,8,Token incorrecto o inválido,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,,,,
USR-04547,29,H,Sinaloa,Guasave,Licenciatura,Empleado,36500,221,False,True,App,634,19,app_ios,,False,False,es_MX,False,4,False,1.0,27769.94,44,Usuario Integral,Endeudamiento Medio,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04548,37,H,Guanajuato,San Miguel de Allende,Licenciatura,Empleado,19500,344,False,False,Fan Shop,473,14,app_android,6.0,False,False,es_MX,False,2,False,1.0,-44638.55,40,Débito + Crédito,Endeudamiento Alto,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04549,55,M,Nuevo León,Santa Catarina,Preparatoria,Empleado,29000,498,False,False,Fan Shop,653,175,app_android,6.0,False,False,es_MX,False,1,False,0.0,37960.61,6,Solo Débito,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-04550,53,M,Otros,La Paz,Secundaria,Desempleado,5000,1367,False,False,App,449,90,app_android,7.0,False,False,es_MX,False,1,False,0.0,1167.34,14,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04551,42,SE,Nuevo León,García,Licenciatura,Empleado,69000,1672,True,True,Fan Shop,622,3,app_huawei,7.0,False,False,es_MX,True,3,False,1.0,249017.28,37,Usuario Integral,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-04552,34,H,Ciudad de México,CDMX - Benito Juárez,Preparatoria,Empleado,15000,894,False,False,App,567,14,app_ios,5.0,False,False,es_MX,True,2,False,2.0,43206.36,45,Débito + Crédito,Endeudamiento Alto,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04553,32,H,Otros,Tepic,Licenciatura,Independiente,24000,554,True,False,App,646,0,app_android,7.0,False,True,es_MX,True,1,False,2.0,-46253.67999999999,81,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04554,30,M,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Independiente,27000,717,True,False,Fan Shop,546,0,app_ios,8.0,False,False,es_MX,False,3,False,1.0,-68721.12999999999,70,Débito + Crédito,Endeudamiento Medio,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-04555,44,SE,Nuevo León,San Pedro Garza García,Licenciatura,Independiente,31000,1681,True,False,App,822,4,app_ios,7.0,False,True,es_MX,True,3,False,2.0,88182.01999999999,64,Débito + Crédito,Capacidad de Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-04556,40,H,Jalisco,Guadalajara,Preparatoria,Empleado,30500,134,True,True,App,486,18,app_android,7.0,False,False,es_MX,False,3,False,2.0,-24800.78,59,Usuario Integral,Bajo Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04557,20,M,Coahuila,Saltillo,Preparatoria,Empleado,27500,180,True,True,App,673,0,app_ios,8.0,False,False,es_MX,False,2,False,2.0,-54943.77,81,Débito + Crédito,Endeudamiento Medio,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-04558,30,M,Baja California,Tijuana,Licenciatura,Independiente,26000,1209,True,False,App,764,4,app_android,10.0,False,True,es_MX,True,2,False,3.0,91090.36000000004,81,Solo Débito,Sin Información,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-04559,29,H,Guanajuato,San Miguel de Allende,Licenciatura,Independiente,71000,372,False,False,App,550,10,app_android,9.0,False,True,es_MX,False,4,False,2.0,-114195.8,86,Solo Débito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04560,46,H,Coahuila,Saltillo,Preparatoria,Empresario,17500,1582,False,False,App,407,0,app_huawei,3.0,False,False,es_MX,False,3,False,6.0,-95950.79,52,Débito + Crédito,Límite Agotado,6,Problemas técnicos y operacionales en transacciones,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,True,1,T3_friccion_operacional,Fricción operacional,🛠️ Notamos que has tenido transacciones con problemas. Un asesor puede ayudarte a resolverlas en menos de 5 minutos. ¿Te llamamos ahora?,retencion
USR-04561,53,H,Sonora,Hermosillo,Posgrado,Empleado,68000,1718,False,False,App,734,3,app_android,7.0,False,False,es_MX,True,3,False,0.0,-116580.22999999998,52,Débito + Seguro,Sin Información,0,Solicitar número de atención al cliente,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,1,T4_solicita_escalacion,Cliente pide escalación humana,"👤 Te conectamos directamente con un asesor humano. Sin esperas, sin menús.",experiencia
USR-04562,32,M,Ciudad de México,CDMX - Miguel Hidalgo,Preparatoria,Jubilado,16000,1311,False,False,App,417,57,app_android,6.0,False,False,es_MX,True,0,False,0.0,22308.06,6,,,1,Aclaración de cargos no reconocidos,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04563,24,M,Ciudad de México,CDMX - Miguel Hidalgo,Secundaria,Independiente,17000,967,False,False,App,575,23,app_android,4.0,False,True,es_MX,False,1,False,3.0,13488.020000000004,39,Solo Débito,Sin Información,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,1,T6_activacion_apple_pay,Activación Apple Pay,📱 Ya casi tienes tu tarjeta Hey en Apple Pay. Termina la activación con estos 3 pasos. Te guiamos.,engagement
USR-04564,29,M,Ciudad de México,CDMX - Benito Juárez,Secundaria,Empleado,12500,1558,False,False,App,625,174,app_android,4.0,False,True,es_MX,True,0,False,0.0,-9621.45,6,,,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-04565,30,H,Chihuahua,Delicias,Licenciatura,Empleado,79000,1026,True,False,Fan Shop,722,14,app_ios,9.0,False,False,es_MX,True,3,False,1.0,207147.65,33,Débito + Seguro,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04566,38,M,Veracruz,Veracruz,Licenciatura,Empleado,59000,1374,True,True,App,751,11,app_huawei,10.0,False,False,es_MX,True,3,False,2.0,-3649.890000000014,41,Usuario Integral,Bajo Endeudamiento,8,Consulta sobre cambio de CLABE interbancaria,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False,0,,,,
USR-04567,31,M,Ciudad de México,CDMX - Coyoacán,Licenciatura,Empleado,20000,1819,False,False,App,513,18,app_ios,3.0,False,False,es_MX,True,1,False,3.0,-59479.73,39,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04568,28,M,Estado de México,Tlalnepantla,Preparatoria,Empleado,40500,469,True,True,App,798,1,app_ios,9.0,False,False,es_MX,True,2,False,1.0,257246.04,55,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04569,36,H,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Independiente,16000,123,True,False,Fan Shop,666,1,app_android,8.0,False,False,es_MX,True,2,False,0.0,38430.34,51,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,1,T1_lead_credito_auto,Lead crediticio: auto,🚗 ¡Tu auto está más cerca de lo que crees! Tienes pre-aprobación para tu crédito automotriz. Cotiza con un click y conoce tu mensualidad.,cross_sell
USR-04570,39,H,Puebla,San Andrés Cholula,Posgrado,Empleado,22000,1144,True,True,App,541,0,app_android,7.0,False,False,es_MX,True,4,False,4.0,-8080.490000000005,55,Usuario Integral,Bajo Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04571,25,M,Nuevo León,Apodaca,Licenciatura,Empleado,35000,1534,False,True,App,622,11,app_android,,False,False,es_MX,False,2,True,3.0,29647.729999999996,67,Otros,Bajo Endeudamiento,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-04572,47,M,Jalisco,Puerto Vallarta,Licenciatura,Empleado,18500,1581,False,True,Fan Shop,711,5,app_android,6.0,False,False,es_MX,False,2,False,1.0,-26917.22,36,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04573,49,M,Querétaro,San Juan del Río,Licenciatura,Empresario,48000,244,False,False,App,798,14,app_android,9.0,False,True,es_MX,False,3,False,2.0,-190545.73,73,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-04574,30,H,Nuevo León,Apodaca,Preparatoria,Empleado,36000,543,True,True,App,767,10,app_ios,8.0,False,False,es_MX,False,2,False,1.0,109092.17,40,Débito + Crédito,Capacidad de Endeudamiento,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,1,T1_lead_credito_auto,Lead crediticio: auto,🚗 ¡Tu auto está más cerca de lo que crees! Tienes pre-aprobación para tu crédito automotriz. Cotiza con un click y conoce tu mensualidad.,cross_sell
USR-04575,39,H,Estado de México,Ecatepec,Preparatoria,Empleado,15000,1391,True,True,App,649,4,app_ios,10.0,False,False,es_MX,True,3,False,0.0,-20707.47,37,Débito + Crédito,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-04576,30,H,Ciudad de México,CDMX - Coyoacán,Licenciatura,Empleado,57000,1555,True,False,Fan Shop,754,15,app_ios,7.0,False,False,es_MX,False,3,False,0.0,92685.62,53,Débito + Seguro,Capacidad de Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04577,26,M,Ciudad de México,CDMX - Benito Juárez,Preparatoria,Independiente,8500,1810,True,False,App,370,11,app_ios,,False,False,es_MX,False,1,False,3.0,-22485.79,29,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04578,36,SE,Nuevo León,García,Licenciatura,Empleado,41000,1604,True,False,App,721,7,app_android,7.0,False,False,es_MX,False,5,False,3.0,212570.23,66,Usuario Integral,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-04579,50,M,Ciudad de México,CDMX - Coyoacán,Preparatoria,Empleado,17000,921,False,False,App,456,15,app_android,3.0,False,False,es_MX,True,3,False,5.0,-82456.45999999999,54,Débito + Crédito,Endeudamiento Alto,4,Consulta y gestión de estado de cuenta,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,0,,,,
USR-04580,40,M,Nuevo León,San Nicolás de los Garza,Licenciatura,Empresario,27000,1752,True,False,App,769,15,app_ios,9.0,False,False,es_MX,False,3,False,1.0,295690.36,48,Débito + Crédito,Capacidad de Endeudamiento,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-04581,37,H,Ciudad de México,CDMX - Coyoacán,Licenciatura,Empresario,67000,906,True,False,App,644,6,app_ios,9.0,False,False,en_US,True,4,True,1.0,-183202.28000000003,70,Débito + Crédito,Bajo Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04582,48,M,Estado de México,Ecatepec,Secundaria,Empleado,32500,939,False,True,App,666,9,app_huawei,8.0,False,True,es_MX,False,4,False,2.0,8280.429999999993,66,Usuario Integral,Bajo Endeudamiento,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04583,42,M,Nuevo León,García,Licenciatura,Empleado,17000,661,True,True,App,645,5,app_ios,8.0,False,False,es_MX,False,2,False,1.0,240817.03,58,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-04584,45,H,Ciudad de México,CDMX - Cuauhtémoc,Preparatoria,Empleado,9000,1347,False,False,Fan Shop,514,20,app_android,,False,False,es_MX,True,1,False,3.0,-139694.78,41,Solo Débito,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-04585,28,M,Ciudad de México,CDMX - Coyoacán,Licenciatura,Empleado,50500,1410,False,False,App,710,1,app_ios,9.0,False,False,es_MX,False,3,False,3.0,471399.84,69,Débito + Seguro,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04586,24,H,Yucatán,Progreso,Licenciatura,Independiente,13500,1247,True,False,App,668,3,app_android,10.0,False,False,es_MX,False,2,False,1.0,-58471.78,83,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04587,52,M,Jalisco,Guadalajara,Licenciatura,Empleado,32500,138,True,True,App,562,2,app_ios,6.0,False,False,es_MX,False,2,False,1.0,76165.15,67,Débito + Seguro,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04588,26,M,Puebla,Tehuacán,Preparatoria,Empleado,24500,1581,False,True,App,302,15,app_huawei,4.0,False,False,es_MX,False,2,False,4.0,-23136.039999999994,49,Débito + Crédito,Límite Agotado,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04589,46,H,Jalisco,San Pedro Tlaquepaque,Secundaria,Independiente,8500,1462,False,False,App,540,14,app_ios,6.0,True,False,es_MX,True,2,False,5.0,19858.480000000003,42,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04590,45,M,Coahuila,Piedras Negras,Licenciatura,Empleado,24500,1560,True,False,App,447,15,app_android,5.0,False,True,es_MX,False,1,False,4.0,-13730.72,62,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,1,T3_friccion_operacional,Fricción operacional,🛠️ Notamos que has tenido transacciones con problemas. Un asesor puede ayudarte a resolverlas en menos de 5 minutos. ¿Te llamamos ahora?,retencion
USR-04591,44,H,Nuevo León,San Pedro Garza García,Licenciatura,Empleado,34500,696,True,False,App,776,3,app_android,7.0,False,True,es_MX,False,4,False,2.0,260289.71,62,Usuario Integral,Capacidad de Endeudamiento,1,Aclaración de cargos no reconocidos,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-04592,56,M,Jalisco,Zapopan,Licenciatura,Empresario,31000,1179,True,False,Fan Shop,682,14,app_huawei,8.0,False,False,es_MX,True,2,False,0.0,89794.16999999998,38,Solo Débito,Sin Información,0,Solicitar número de atención al cliente,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,T4_solicita_escalacion,Cliente pide escalación humana,"👤 Te conectamos directamente con un asesor humano. Sin esperas, sin menús.",experiencia
USR-04593,26,H,Estado de México,Tlalnepantla,Posgrado,Independiente,17000,907,False,False,App,556,22,app_huawei,7.0,False,True,es_MX,True,3,True,3.0,-59275.619999999995,46,Débito + Crédito,Endeudamiento Alto,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04594,27,M,Otros,Zacatecas,Preparatoria,Empleado,10500,572,False,True,Fan Shop,607,11,app_huawei,9.0,False,True,es_MX,True,2,False,0.0,58962.55,38,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04595,34,M,Tamaulipas,Tampico,Preparatoria,Independiente,51000,1806,False,False,App,553,3,app_android,9.0,False,False,es_MX,False,4,False,0.0,13498.100000000006,42,Débito + Crédito,Endeudamiento Medio,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04596,50,H,Nuevo León,García,Preparatoria,Empleado,14000,1521,False,True,App,532,17,app_ios,8.0,False,False,es_MX,False,2,False,1.0,-77069.70999999999,55,Débito + Crédito,Bajo Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04597,36,SE,Nuevo León,San Pedro Garza García,Preparatoria,Empleado,17000,1672,False,True,App,693,1,app_ios,10.0,False,False,es_MX,False,3,False,6.0,55889.97000000003,68,Otros,Bajo Endeudamiento,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-04598,21,M,Puebla,Puebla,Preparatoria,Estudiante,28000,775,True,False,App,602,3,app_ios,7.0,False,False,es_MX,False,3,False,1.0,-150301.84000000003,91,Débito + Crédito,Capacidad de Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-04599,50,H,Baja California,Tijuana,Posgrado,Empresario,31000,1521,False,False,App,523,11,app_android,10.0,False,False,es_MX,True,3,False,2.0,-60407.380000000005,53,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04600,46,H,Veracruz,Xalapa,Posgrado,Empresario,77000,1032,False,False,Fan Shop,554,9,app_huawei,8.0,False,False,es_MX,False,3,False,1.0,-193630.75,60,Solo Débito,Capacidad de Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04601,55,M,Querétaro,El Marqués,Licenciatura,Empleado,37500,862,False,True,App,549,19,app_ios,8.0,False,False,es_MX,True,3,False,2.0,21914.869999999995,32,Usuario Integral,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,False,0,,,,
USR-04602,37,H,Estado de México,Ecatepec,Licenciatura,Empleado,9500,127,False,True,App,570,22,app_ios,,False,False,es_MX,True,2,False,2.0,-42245.27,32,Débito + Crédito,Endeudamiento Alto,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,1,T7_intercepta_cancelacion,Riesgo cancelación TDC,"💳 Antes de cancelar, déjanos hacerte una oferta exclusiva: anualidad gratis el próximo año + cashback duplicado por 3 meses.",retencion
USR-04603,44,H,Jalisco,Tonalá,Licenciatura,Empleado,35000,263,True,True,App,704,1,app_ios,10.0,False,False,es_MX,False,2,False,1.0,-10053.75,54,Débito + Crédito,Bajo Endeudamiento,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,1,T6_activacion_apple_pay,Activación Apple Pay,📱 Ya casi tienes tu tarjeta Hey en Apple Pay. Termina la activación con estos 3 pasos. Te guiamos.,engagement
USR-04604,48,M,Veracruz,Veracruz,Licenciatura,Empleado,74000,458,True,True,App,767,5,app_ios,9.0,False,False,es_MX,True,5,False,1.0,256489.14,48,Usuario Integral,Capacidad de Endeudamiento,2,Créditos personales y diferimientos,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04605,53,H,Ciudad de México,CDMX - Coyoacán,Preparatoria,Empleado,26500,1233,False,False,Fan Shop,527,41,app_huawei,5.0,False,True,es_MX,False,0,False,0.0,13304.5,14,,,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04606,28,M,Coahuila,Monclova,Preparatoria,Empleado,23000,1257,False,True,App,439,16,app_ios,5.0,False,False,es_MX,True,1,False,5.0,-24686.94,60,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,1,T3_friccion_operacional,Fricción operacional,🛠️ Notamos que has tenido transacciones con problemas. Un asesor puede ayudarte a resolverlas en menos de 5 minutos. ¿Te llamamos ahora?,retencion
USR-04607,32,H,Nuevo León,Guadalupe,Preparatoria,Empleado,25500,915,True,False,App,752,3,app_ios,7.0,False,False,es_MX,False,4,False,4.0,117563.2,69,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04608,30,H,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Independiente,11000,194,False,False,App,327,1,app_android,7.0,False,True,es_MX,False,3,False,4.0,-52727.419999999984,52,Débito + Crédito,Endeudamiento Alto,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-04609,44,SE,Veracruz,Córdoba,Posgrado,Empleado,42000,1280,True,False,App,756,17,app_android,8.0,False,False,es_MX,True,3,False,2.0,152936.72999999998,57,Débito + Crédito,Capacidad de Endeudamiento,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,1,T1_lead_credito_auto,Lead crediticio: auto,🚗 ¡Tu auto está más cerca de lo que crees! Tienes pre-aprobación para tu crédito automotriz. Cotiza con un click y conoce tu mensualidad.,cross_sell
USR-04610,37,M,Baja California,Tijuana,Preparatoria,Independiente,29500,1005,False,False,App,403,180,app_huawei,7.0,False,False,es_MX,True,1,False,1.0,33940.0,5,Solo Débito,Sin Información,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,1,T7_intercepta_cancelacion,Riesgo cancelación TDC,"💳 Antes de cancelar, déjanos hacerte una oferta exclusiva: anualidad gratis el próximo año + cashback duplicado por 3 meses.",retencion
USR-04611,50,M,Ciudad de México,CDMX - Miguel Hidalgo,Posgrado,Jubilado,21000,170,False,False,Fan Shop,713,143,app_ios,7.0,False,False,es_MX,True,0,False,0.0,13458.02,5,,,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
